player,team,season,status,position_new,cap_hit,total_games_missed_injury,total_chip
 DEVAN.DUBNYK,EDM,2013-2014,active,G,3.5,2,85.365853659
 DEVAN.DUBNYK,MIN,2015-2016,active,G,4.333333,5,264.227621951
 DEVAN.DUBNYK,MIN,2017-2018,active,G,4.333333,6,317.073146341
 DEVANTE.SMITH-PELLY,ANA,2011-2012,active,F,0.87,17,180.36585365899998
 DEVANTE.SMITH-PELLY,ANA,2014-2015,active,F,0.8,3,29.268292683
 DEVANTE.SMITH-PELLY,MTL,2015-2016,active,F,0.8,9,87.80487804900001
 DEVANTE.SMITH-PELLY,NJD,2016-2017,active,F,1.3,15,237.804878049
 DEVIN.SETOGUCHI,MIN,2011-2012,active,F,3,12,439.024390244
 DEVIN.SETOGUCHI,SJS,2009-2010,active,F,1.247,12,182.487804878
 DEVIN.SETOGUCHI,SJS,2010-2011,active,F,1.8,9,197.56097561
 DION.PHANEUF,OTT,2015-2016,active,D,7,8,682.926829268
 DION.PHANEUF,TOR,2010-2011,active,D,6.5,16,1268.292682927
 DION.PHANEUF,TOR,2014-2015,active,D,7,12,1024.390243902
 DMITRIJ.JASKIN,STL,2016-2017,active,F,1,11,134.146341463
 DMITRY.KULIKOV,BUF,2016-2017,active,D,4.333333,35,1849.593353658
 DMITRY.KULIKOV,FLA,2009-2010,active,D,1.325,14,226.219512195
 DMITRY.KULIKOV,FLA,2010-2011,active,D,1.325,9,145.426829269
 DMITRY.KULIKOV,FLA,2011-2012,active,D,1.325,24,387.804878048
 DMITRY.KULIKOV,FLA,2012-2013,active,D,2.5,13,396.341463414
 DMITRY.KULIKOV,FLA,2014-2015,active,D,4.333333,5,264.227621951
 DMITRY.KULIKOV,FLA,2015-2016,active,D,4.333333,8,422.764195122
 DMITRY.KULIKOV,WPG/ATL,2017-2018,active,D,4.333333,20,1056.910487805
 DMITRY.ORLOV,WSH,2011-2012,active,D,0.9,1,10.975609756
 DMITRY.ORLOV,WSH,2014-2015,active,D,2,82,2e3
 DOMINIC.MOORE,FLA,2009-2010,active,F,1.1,6,80.48780487799999
 DOMINIC.MOORE,NYR,2013-2014,active,F,1,7,85.365853659
 DOMINIC.MOORE,SJS,2011-2012,active,F,1.1,4,53.658536585
 DOMINIC.MOORE,TBL,2010-2011,active,F,1.1,5,67.073170732
 DOMINIK.SIMON,PIT,2017-2018,active,F,0.925,7,78.963414634
 DONALD.BRASHEAR,NYR,2009-2010,active,F,1.4,10,170.731707317
 DOUG.WEIGHT,NYI,2009-2010,active,F,2.2,46,1234.146341464
 DOUG.WEIGHT,NYI,2010-2011,active,F,1.15,64,897.56097561
 DOUGIE.HAMILTON,BOS,2013-2014,active,D,1.494167,14,255.101682927
 DOUGIE.HAMILTON,BOS,2014-2015,active,D,1.494167,10,182.215487805
 DOUGIE.HAMILTON,CGY,2016-2017,active,D,5.75,1,70.12195122
 DOUGLAS.MURRAY,MTL,2013-2014,active,D,1.5,13,237.804878049
 DOUGLAS.MURRAY,SJS,2009-2010,active,D,2.5,3,91.463414634
 DOUGLAS.MURRAY,SJS,2010-2011,active,D,2.5,9,274.39024390199995
 DOUGLAS.MURRAY,SJS,2011-2012,active,D,2.5,22,670.731707316
 DRAKE.CAGGIULA,EDM,2016-2017,active,F,1.35,18,296.341463415
 DRAKE.CAGGIULA,EDM,2017-2018,active,F,1.35,10,164.63414634100002
 DRAYSON.BOWMAN,CAR,2011-2012,active,F,0.846,3,30.951219512
 DRAYSON.BOWMAN,CAR,2012-2013,active,F,0.6,9,65.853658537
 DRAYSON.BOWMAN,CAR,2013-2014,active,F,0.6,8,58.536585365
 DREW.DOUGHTY,LAK,2010-2011,active,D,3.475,6,254.268292683
 DREW.DOUGHTY,LAK,2011-2012,active,D,7,5,426.829268293
 DREW.DOUGHTY,LAK,2013-2014,active,D,7,4,341.463414634
 DREW.MILLER,DET,2012-2013,active,F,0.838,4,40.87804878
 DREW.MILLER,DET,2015-2016,active,F,1.35,54,889.0243902440001
 DREW.MILLER,DET,2016-2017,active,F,1.375,2,33.536585366
 DREW.SHORE,CGY,2014-2015,active,F,1.1,7,93.902439024
 DREW.SHORE,FLA,2012-2013,active,F,1.1,3,40.243902439
 DREW.STAFFORD,BUF,2009-2010,active,F,1.9,9,208.536585365
 DREW.STAFFORD,BUF,2010-2011,active,F,1.9,20,463.41463414599997
 DREW.STAFFORD,BUF,2011-2012,active,F,4,1,48.780487805
 DREW.STAFFORD,BUF,2013-2014,active,F,4,12,585.36585366
 DREW.STAFFORD,BUF,2014-2015,active,F,4,3,146.341463415
 DREW.STAFFORD,NJD,2017-2018,active,F,0.8,4,39.024390244
 DREW.STAFFORD,WPG/ATL,2015-2016,active,F,4.35,3,159.146341463
 DREW.STAFFORD,WPG/ATL,2016-2017,active,F,4.35,24,1273.170731707
 DUNCAN.KEITH,CHI,2011-2012,active,D,5.538,3,202.609756098
 DUNCAN.KEITH,CHI,2013-2014,active,D,5.538462,1,67.542219512
 DUNCAN.KEITH,CHI,2014-2015,active,D,5.538462,1,67.542219512
 DUNCAN.KEITH,CHI,2015-2016,active,D,5.538462,10,675.422195122
 DUSTIN.BOYD,CGY,2009-2010,active,F,0.65,1,7.926829268
 DUSTIN.BROWN,LAK,2013-2014,active,F,3.175,3,116.15853658500001
 DUSTIN.BROWN,LAK,2016-2017,active,F,5.875,2,143.292682927
 DUSTIN.BYFUGLIEN,WPG/ATL,2010-2011,active,D,3,1,36.585365854
 DUSTIN.BYFUGLIEN,WPG/ATL,2011-2012,active,D,5.2,16,1014.634146341
 DUSTIN.BYFUGLIEN,WPG/ATL,2012-2013,active,D,5.2,5,317.073170732
 DUSTIN.BYFUGLIEN,WPG/ATL,2013-2014,active,F,5.2,4,253.658536585
 DUSTIN.BYFUGLIEN,WPG/ATL,2014-2015,active,D,5.2,9,570.731707317
 DUSTIN.BYFUGLIEN,WPG/ATL,2015-2016,active,D,5.2,1,63.414634146
 DUSTIN.BYFUGLIEN,WPG/ATL,2016-2017,active,D,7.6,2,185.365853659
 DUSTIN.BYFUGLIEN,WPG/ATL,2017-2018,active,D,7.6,12,1112.1951219520001
 DUSTIN.JEFFREY,PIT,2010-2011,active,F,0.508,14,86.731707317
 DUSTIN.JEFFREY,PIT,2011-2012,active,F,0.575,40,280.487804879
 DUSTIN.KOHN,NYI,2009-2010,active,D,0.85,9,93.292682927
 DUSTIN.PENNER,ANA,2013-2014,active,F,2,6,146.341463414
 DUSTIN.PENNER,EDM,2010-2011,active,F,4.25,1,51.829268293
 DUSTIN.PENNER,LAK,2011-2012,active,F,4.25,12,621.951219512
 DUSTIN.PENNER,LAK,2012-2013,active,F,3.25,4,158.536585366
 DUSTIN.PENNER,WSH,2013-2014,active,F,2,1,24.390243902
 DWIGHT.KING,LAK,2013-2014,active,F,0.75,4,36.585365854
 DWIGHT.KING,LAK,2015-2016,active,F,1.95,35,832.317073171
 DYLAN.DEMELO,SJS,2016-2017,active,D,0.65,22,174.390243902
 DYLAN.DEMELO,SJS,2017-2018,active,D,0.65,3,23.780487805
 DYLAN.LARKIN,DET,2015-2016,active,F,1.275,2,31.097560976
 DYLAN.LARKIN,DET,2016-2017,active,F,1.425,2,34.756097561
 DYLAN.MCILRATH,NYR,2015-2016,active,D,0.6,10,73.170731707
 DYLAN.OLSEN,FLA,2013-2014,active,D,0.87,10,106.097560976
 DYLAN.REESE,NYI,2011-2012,active,D,0.635,13,100.670731707
 ED.JOVANOVSKI,ARI/PHX,2009-2010,active,D,6.5,11,871.951219512
 ED.JOVANOVSKI,ARI/PHX,2010-2011,active,D,6.5,32,2536.585365855
 ED.JOVANOVSKI,FLA,2011-2012,active,D,4.125,15,754.573170732
 ED.JOVANOVSKI,FLA,2012-2013,active,D,4.125,42,2112.804878049
 ED.JOVANOVSKI,FLA,2013-2014,active,D,4.125,41,2062.5
 EDDIE.LACK,CAR,2016-2017,active,G,2.75,29,972.56097561
 ELIAS.LINDHOLM,CAR,2013-2014,active,F,1.775,8,173.17073170700002
 ELIAS.LINDHOLM,CAR,2016-2017,active,F,2.7,10,329.268292682
 ELIAS.LINDHOLM,CAR,2017-2018,active,F,2.7,1,32.926829268
 EMERSON.ETEM,ANA,2013-2014,active,F,0.87,3,31.829268293
 EMERSON.ETEM,NYR,2015-2016,active,F,0.85,1,10.365853659
 ERIC.BELANGER,EDM,2011-2012,active,F,1.75,3,64.024390244
 ERIC.BELANGER,EDM,2012-2013,active,F,1.75,21,448.17073170699996
 ERIC.BELANGER,MIN,2009-2010,active,F,1.75,1,21.341463415
 ERIC.BOULTON,NJD,2011-2012,active,F,0.663,17,137.451219512
 ERIC.BOULTON,NYI,2013-2014,active,F,0.55,18,120.731707317
 ERIC.BOULTON,NYI,2014-2015,active,F,0.775,33,311.890243903
 ERIC.BOULTON,NYI,2015-2016,active,F,0.7,46,392.682926829
 ERIC.BOULTON,NYI,2016-2017,active,F,0.575,5,35.06097561
 ERIC.BOULTON,WPG/ATL,2010-2011,active,F,0.65,2,15.853658537
 ERIC.BREWER,ANA,2014-2015,active,D,2.8675,22,769.329268293
 ERIC.BREWER,STL,2009-2010,active,D,4.25,23,1192.073170732
 ERIC.BREWER,TBL,2010-2011,active,D,4.25,1,51.829268293
 ERIC.BREWER,TBL,2013-2014,active,D,3.875,5,236.280487805
 ERIC.FEHR,PIT,2015-2016,active,F,2,27,658.5365853650001
 ERIC.FEHR,SJS,2017-2018,active,F,2,8,195.121951219
 ERIC.FEHR,TOR,2016-2017,active,F,2,10,243.902439024
 ERIC.FEHR,WSH,2009-2010,active,F,0.772,9,84.731707317
 ERIC.FEHR,WSH,2010-2011,active,F,2.2,25,670.731707317
 ERIC.FEHR,WSH,2012-2013,active,F,0.6,4,29.268292683
 ERIC.FEHR,WSH,2014-2015,active,F,1.5,4,73.170731707
 ERIC.FEHR,WPG/ATL,2011-2012,active,F,2.2,35,939.024390244
 ERIC.GELINAS,COL,2015-2016,active,D,1.575,12,230.487804878
 ERIC.GELINAS,NJD,2014-2015,active,D,0.9,6,65.853658536
 ERIC.GODARD,PIT,2009-2010,active,F,0.75,16,146.341463415
 ERIC.GODARD,PIT,2010-2011,active,F,0.75,15,137.195121951
 ERIC.GRYBA,EDM,2015-2016,active,D,1.25,25,381.097560976
 ERIC.GRYBA,EDM,2016-2017,active,D,0.95,8,92.682926829
 ERIC.NYSTROM,DAL,2011-2012,active,F,1.4,3,51.219512195
 ERIC.NYSTROM,NSH,2013-2014,active,F,2.5,3,91.463414634
 ERIC.NYSTROM,NSH,2014-2015,active,F,2.5,22,670.731707317
 ERIC.NYSTROM,NSH,2015-2016,active,F,2.5,31,945.121951219
 ERIC.SELLECK,ARI/PHX,2015-2016,active,F,0.575,5,35.06097561
 ERIC.SELLECK,FLA,2012-2013,active,F,0.55,16,107.317073171
 ERIC.STAAL,CAR,2009-2010,active,F,8.25,10,1006.097560976
 ERIC.STAAL,CAR,2010-2011,active,F,8.25,1,100.609756098
 ERIC.STAAL,CAR,2013-2014,active,F,8.25,3,301.829268293
 ERIC.STAAL,CAR,2014-2015,active,F,8.25,5,503.048780488
 ERIC.TANGRADI,PIT,2010-2011,active,F,0.846,24,247.609756098
 ERIK.CHRISTENSEN,NYR,2010-2011,active,F,0.925,17,191.768292683
 ERIK.COLE,CAR,2009-2010,active,F,2.9,42,1485.3658536589999
 ERIK.COLE,DAL,2013-2014,active,F,4.5,7,384.146341463
 ERIK.COLE,DAL,2014-2015,active,F,4.5,4,219.512195121
 ERIK.COLE,DET,2014-2015,active,F,4.5,10,548.780487805
 ERIK.CONDRA,OTT,2013-2014,active,F,1.25,6,91.463414634
 ERIK.CONDRA,TBL,2015-2016,active,F,1.25,6,91.463414634
 ERIK.ERSBERG,LAK,2009-2010,active,G,0.75,3,27.43902439
 ERIK.GUDBRANSON,FLA,2011-2012,active,D,3.2,2,78.048780488
 ERIK.GUDBRANSON,FLA,2012-2013,active,D,3.2,7,273.170731708
 ERIK.GUDBRANSON,FLA,2013-2014,active,D,3.2,14,546.341463415
 ERIK.GUDBRANSON,FLA,2014-2015,active,D,2.5,5,152.43902439
 ERIK.GUDBRANSON,FLA,2015-2016,active,D,2.5,18,548.780487804
 ERIK.GUDBRANSON,VAN,2016-2017,active,D,3.5,52,2219.512195122
 ERIK.GUDBRANSON,VAN,2017-2018,active,D,3.5,29,1237.804878048
 ERIK.GUSTAFSSON,CHI,2015-2016,active,D,0.925,2,22.56097561
 ERIK.GUSTAFSSON,PHI,2011-2012,active,D,0.9,22,241.463414634
 ERIK.GUSTAFSSON,PHI,2013-2014,active,D,1,8,97.56097561
 ERIK.HAULA,MIN,2014-2015,active,F,1.75,2,42.682926829
 ERIK.HAULA,MIN,2015-2016,active,F,1,2,24.390243902
 ERIK.HAULA,MIN,2016-2017,active,F,1,10,121.951219513
 ERIK.HAULA,VGK,2017-2018,active,F,2.75,5,167.682926829
 ERIK.JOHNSON,COL,2011-2012,active,D,2.6,9,285.365853659
 ERIK.JOHNSON,COL,2012-2013,active,D,3.75,17,777.43902439
 ERIK.JOHNSON,COL,2014-2015,active,D,3.75,35,1600.609756097
 ERIK.JOHNSON,COL,2015-2016,active,D,3.75,9,411.585365854
 ERIK.JOHNSON,COL,2016-2017,active,D,6,36,2634.146341463
 ERIK.JOHNSON,COL,2017-2018,active,D,6,18,1317.073170732
 ERIK.JOHNSON,STL,2009-2010,active,D,3.7,1,45.12195122
 ERIK.JOHNSON,STL,2010-2011,active,D,2.6,1,31.707317073
 ERIK.KARLSSON,OTT,2009-2010,active,D,1.3,5,79.268292683
 ERIK.KARLSSON,OTT,2010-2011,active,D,1.3,7,110.975609756
 ERIK.KARLSSON,OTT,2011-2012,active,D,1.3,1,15.853658537
 ERIK.KARLSSON,OTT,2012-2013,active,D,6.5,31,2457.317073171
 ERIK.KARLSSON,OTT,2016-2017,active,D,6.5,5,396.341463415
 ERIK.KARLSSON,OTT,2017-2018,active,D,6.5,5,396.341463415
 ESA.LINDELL,DAL,2017-2018,active,D,2.2,2,53.658536585
 ETHAN.MOREAU,CBJ,2010-2011,active,F,2,43,1048.7804878040001
 ETHAN.MOREAU,EDM,2009-2010,active,F,2,5,121.951219512
 EVAN.RODRIGUES,BUF,2017-2018,active,F,0.65,23,182.31707317
 EVANDER.KANE,BUF,2014-2015,active,F,5.25,28,1792.682926829
 EVANDER.KANE,BUF,2015-2016,active,F,5.25,16,1024.3902439019998
 EVANDER.KANE,BUF,2016-2017,active,F,5.25,12,768.292682927
 EVANDER.KANE,SJS,2017-2018,active,F,5.25,2,128.048780488
 EVANDER.KANE,WPG/ATL,2009-2010,active,F,3.1,16,604.878048781
 EVANDER.KANE,WPG/ATL,2010-2011,active,F,3.1,9,340.24390244
 EVANDER.KANE,WPG/ATL,2011-2012,active,F,3.1,8,302.43902439000004
 EVANDER.KANE,WPG/ATL,2013-2014,active,F,5.25,18,1152.43902439
 EVANDER.KANE,WPG/ATL,2014-2015,active,F,5.25,15,960.3658536590001
 EVGENI.DADONOV,FLA,2010-2011,active,F,0.875,21,224.08536585299998
 EVGENI.DADONOV,FLA,2017-2018,active,F,4,8,390.243902439
 EVGENI.MALKIN,PIT,2009-2010,active,F,8.7,15,1591.4634146340002
 EVGENI.MALKIN,PIT,2010-2011,active,F,8.7,39,4137.804878049
 EVGENI.MALKIN,PIT,2011-2012,active,F,8.7,7,742.682926829
 EVGENI.MALKIN,PIT,2012-2013,active,F,8.7,17,1803.658536584
 EVGENI.MALKIN,PIT,2013-2014,active,F,8.7,22,2334.146341463
 EVGENI.MALKIN,PIT,2014-2015,active,F,9.5,13,1506.097560976
 EVGENI.MALKIN,PIT,2015-2016,active,F,9.5,25,2896.3414634150004
 EVGENI.MALKIN,PIT,2016-2017,active,F,9.5,20,2317.073170732
 EVGENI.MALKIN,PIT,2017-2018,active,F,9.5,4,463.414634146
 EVGENI.NABOKOV,NYI,2011-2012,active,G,0.57,25,173.780487805
 EVGENI.NABOKOV,NYI,2013-2014,active,G,3.25,21,832.317073171
 EVGENY.ARTYUKHIN,WPG/ATL,2009-2010,active,F,0.95,1,11.585365854
 EVGENY.GRACHEV,STL,2011-2012,active,F,0.817,3,29.890243902
 EVGENY.KUZNETSOV,WSH,2017-2018,active,F,7.8,3,285.365853659
 EVGENY.MEDVEDEV,PHI,2015-2016,active,D,3,5,182.926829268
 FABIAN.BRUNNSTROM,DAL,2009-2010,active,F,2.225,7,189.93902439
 FEDOR.TYUTIN,COL,2016-2017,active,D,2,9,219.512195122
 FEDOR.TYUTIN,CBJ,2009-2010,active,D,2.844,2,69.365853658
 FEDOR.TYUTIN,CBJ,2011-2012,active,D,2.844,16,554.926829268
 FEDOR.TYUTIN,CBJ,2013-2014,active,D,4.5,13,713.414634146
 FEDOR.TYUTIN,CBJ,2014-2015,active,D,4.5,15,823.1707317070001
 FEDOR.TYUTIN,CBJ,2015-2016,active,D,4.5,15,823.1707317070001
 FERNANDO.PISANI,CHI,2010-2011,active,F,0.5,22,134.146341463
 FERNANDO.PISANI,EDM,2009-2010,active,F,2.5,40,1219.512195122
 FILIP.CHLAPIK,OTT,2017-2018,active,F,0.894166,3,32.713390244
 FILIP.FORSBERG,NSH,2013-2014,active,F,1.460833,16,285.040585366
 FILIP.FORSBERG,NSH,2017-2018,active,F,6,12,878.0487804869999
 FILIP.KUBA,FLA,2012-2013,active,D,4,4,195.12195122
 FILIP.KUBA,OTT,2009-2010,active,D,3.7,29,1308.536585366
 FILIP.KUBA,OTT,2010-2011,active,D,3.7,16,721.951219512
 FILIP.KUBA,OTT,2011-2012,active,D,3.7,9,406.097560976
 FRANCIS.BOUILLON,NSH,2009-2010,active,D,0.75,1,9.146341463
 FRANCIS.BOUILLON,NSH,2010-2011,active,D,1.35,38,625.609756097
 FRANCIS.BOUILLON,NSH,2011-2012,active,D,1.35,15,246.951219512
 FRANCOIS.BEAUCHEMIN,ANA,2013-2014,active,D,3.5,10,426.829268293
 FRANCOIS.BEAUCHEMIN,ANA,2014-2015,active,D,3.5,18,768.292682926
 FRANCOIS.BEAUCHEMIN,COL,2016-2017,active,D,4.5,1,54.87804878
 FRANK.CORRADO,VAN,2014-2015,active,D,0.599444,17,124.27497561
 FRANK.VATRANO,BOS,2015-2016,active,F,0.975,2,23.780487805
 FRANK.VATRANO,BOS,2016-2017,active,F,0.925,36,406.09756097599995
 FRANK.VATRANO,BOS,2017-2018,active,F,0.925,7,78.963414634
 FRANK.VATRANO,FLA,2017-2018,active,F,0.925,9,101.52439024399999
 FRANS.NIELSEN,DET,2016-2017,active,F,5.25,3,192.073170732
 FRANS.NIELSEN,DET,2017-2018,active,F,5.25,3,192.073170732
 FRANS.NIELSEN,NYI,2009-2010,active,F,0.525,6,38.414634146
 FRANS.NIELSEN,NYI,2010-2011,active,F,0.525,11,70.426829269
 FRANS.NIELSEN,NYI,2013-2014,active,F,2.75,2,67.073170732
 FRANS.NIELSEN,NYI,2014-2015,active,F,2.75,4,134.146341464
 FRAZER.MCLAREN,TOR,2013-2014,active,F,0.7,18,153.658536586
 FREDDY.MEYER,WPG/ATL,2010-2011,active,D,0.6,34,248.78048780400002
 FREDERIK.ANDERSEN,ANA,2013-2014,active,G,1.775,3,64.93902439
 FREDERIK.ANDERSEN,ANA,2014-2015,active,G,1.15,9,126.21951219500001
 FREDERIK.ANDERSEN,ANA,2015-2016,active,G,1.15,11,154.268292683
 FREDERIK.ANDERSEN,TOR,2016-2017,active,G,5,2,121.951219512
 FREDERIK.ANDERSEN,TOR,2017-2018,active,G,5,2,121.951219512
 FREDRIK.CLAESSON,OTT,2016-2017,active,D,0.7,8,68.292682927
 FREDRIK.MODIN,CGY,2010-2011,active,F,1.2,8,117.073170732
 FREDRIK.MODIN,CBJ,2009-2010,active,F,3.25,40,1585.365853658
 FREDRIK.MODIN,WPG/ATL,2010-2011,active,F,1.2,22,321.95121951199997
 FREDRIK.SJOSTROM,TOR,2009-2010,active,F,0.75,7,64.024390243
 FREDRIK.SJOSTROM,TOR,2010-2011,active,F,0.75,7,64.024390243
 GABRIEL.BOURQUE,COL,2017-2018,active,F,0.75,2,18.292682927
 GABRIEL.BOURQUE,NSH,2012-2013,active,F,0.618,12,90.43902439
 GABRIEL.BOURQUE,NSH,2015-2016,active,F,0.86625,60,633.8414634139999
 GABRIEL.CARLSSON,CBJ,2017-2018,active,D,0.894166,10,109.044634146
 GABRIEL.DUMONT,OTT,2017-2018,active,F,0.65,15,118.902439025
 GABRIEL.LANDESKOG,COL,2012-2013,active,F,3.575,12,523.170731708
 GABRIEL.LANDESKOG,COL,2013-2014,active,F,3.575,1,43.597560976
 GABRIEL.LANDESKOG,COL,2015-2016,active,F,5.5,2,134.146341463
 GABRIEL.LANDESKOG,COL,2016-2017,active,F,5.571429,10,679.442560976
 GARNET.HATHAWAY,CGY,2016-2017,active,F,0.6925,9,76.006097561
 GARRET.SPARKS,TOR,2015-2016,active,G,0.77,10,93.902439024
 GEORGE.LARAQUE,MTL,2009-2010,active,F,1.5,9,164.634146342
 GEORGE.PARROS,ANA,2009-2010,active,F,0.875,2,21.341463415
 GEORGE.PARROS,ANA,2011-2012,active,F,0.875,17,181.402439024
 GEORGE.PARROS,FLA,2012-2013,active,F,0.938,6,68.634146341
 GEORGE.PARROS,MTL,2013-2014,active,F,0.9375,22,251.52439024400002
 GILBERT.BRULE,ARI/PHX,2011-2012,active,F,0.925,4,45.12195122
 GILBERT.BRULE,EDM,2009-2010,active,F,0.8,15,146.341463415
 GILBERT.BRULE,EDM,2010-2011,active,F,1.85,39,879.8780487810001
 GLEN.METROPOLIT,MTL,2009-2010,active,F,1,12,146.341463414
 GRANT.CLITSOME,CBJ,2010-2011,active,D,0.55,8,53.658536585
 GRANT.CLITSOME,WPG/ATL,2012-2013,active,D,1.25,1,15.243902439
 GRANT.CLITSOME,WPG/ATL,2013-2014,active,D,2.066667,48,1209.756292683
 GRANT.CLITSOME,WPG/ATL,2014-2015,active,D,2.066667,52,1310.5693170729999
 GREG.MCKEGG,FLA,2016-2017,active,F,0.7,4,34.146341463
 GREG.PATERYN,MTL,2016-2017,active,D,0.8,24,234.146341463
 GREG.ZANON,MIN,2009-2010,active,D,1.933,1,23.573170732
 GREG.ZANON,MIN,2011-2012,active,D,1.933,17,400.743902439
 GREGORY.CAMPBELL,BOS,2010-2011,active,F,1.1,1,13.414634146
 GREGORY.CAMPBELL,BOS,2011-2012,active,F,1.1,4,53.658536585
 GREGORY.CAMPBELL,BOS,2014-2015,active,F,1.6,9,175.609756098
 GREGORY.CAMPBELL,FLA,2009-2010,active,F,0.763,21,195.402439024
 GRIFFIN.REINHART,EDM,2015-2016,active,D,3.213333,6,235.121926829
 GUILLAUME.DESBIENS,VAN,2010-2011,active,F,0.55,16,107.317073171
 GUILLAUME.LATENDRESSE,MIN,2009-2010,active,F,0.803,5,48.963414634
 GUILLAUME.LATENDRESSE,MIN,2010-2011,active,F,2.5,71,2164.634146342
 GUILLAUME.LATENDRESSE,MIN,2011-2012,active,F,2.5,66,2012.1951219510001
 GUILLAUME.LATENDRESSE,OTT,2012-2013,active,F,2,19,463.414634146
 GUSTAV.FORSLING,CHI,2016-2017,active,D,1.03,2,25.12195122
 GUSTAV.FORSLING,CHI,2017-2018,active,D,0.925,3,33.841463415
 GUSTAV.NYQUIST,DET,2013-2014,active,F,0.95,3,34.756097561
 GUSTAV.OLOFSSON,MIN,2016-2017,active,D,0.795,5,48.475609756
 GUSTAV.OLOFSSON,MIN,2017-2018,active,D,0.725,5,44.207317073
 HAL.GILL,MTL,2009-2010,active,D,2.25,14,384.146341463
 HAL.GILL,MTL,2010-2011,active,D,2.25,6,164.63414634100002
 HAL.GILL,MTL,2011-2012,active,D,2.25,5,137.195121951
 HAL.GILL,NSH,2012-2013,active,D,2,12,292.682926829
 HAMPUS.LINDHOLM,ANA,2014-2015,active,D,1.744167,3,63.81098780400001
 HAMPUS.LINDHOLM,ANA,2015-2016,active,D,1.744167,2,42.540658536
 HAMPUS.LINDHOLM,ANA,2016-2017,active,D,5.713415,3,209.027378049
 HAMPUS.LINDHOLM,ANA,2017-2018,active,D,5.205556,13,825.271073171
 HARRY.ZOLNIERCZYK,NSH,2016-2017,active,F,0.575,3,21.036585366
 HENRIK.KARLSSON,CGY,2011-2012,active,G,0.863,25,263.109756098
 HENRIK.LUNDQVIST,NYR,2011-2012,active,G,6.875,2,167.682926829
 HENRIK.LUNDQVIST,NYR,2013-2014,active,G,6.875,3,251.52439024400002
 HENRIK.LUNDQVIST,NYR,2014-2015,active,G,8.5,24,2487.804878049
 HENRIK.LUNDQVIST,NYR,2015-2016,active,G,8.5,3,310.975609756
 HENRIK.LUNDQVIST,NYR,2016-2017,active,G,8.5,8,829.268292683
 HENRIK.LUNDQVIST,NYR,2017-2018,active,G,8.5,4,414.63414634099996
 HENRIK.SEDIN,VAN,2013-2014,active,F,6.1,12,892.68292683
 HENRIK.SEDIN,VAN,2015-2016,active,F,7,8,682.926829268
 HENRIK.TALLINDER,BUF,2013-2014,active,D,3.375,16,658.5365853650001
 HENRIK.TALLINDER,NJD,2011-2012,active,D,3.375,43,1769.8170731710002
 HENRIK.TALLINDER,NJD,2012-2013,active,D,3.375,11,452.743902439
 HENRIK.ZETTERBERG,DET,2009-2010,active,F,6.083,8,593.463414634
 HENRIK.ZETTERBERG,DET,2010-2011,active,F,6.083,2,148.365853659
 HENRIK.ZETTERBERG,DET,2012-2013,active,F,6.083,2,148.365853659
 HENRIK.ZETTERBERG,DET,2013-2014,active,F,6.083333,37,2744.918548781
 HENRIK.ZETTERBERG,DET,2014-2015,active,F,6.083333,4,296.74795122
 HUDSON.FASCHING,BUF,2016-2017,active,F,1.5625,4,76.219512195
 IAN.COLE,PIT,2017-2018,active,D,2.1,3,76.829268293
 IAN.COLE,STL,2014-2015,active,D,0.825,1,10.06097561
 IAN.MCCOSHEN,FLA,2017-2018,active,D,1.025,4,50
 IAN.WHITE,DET,2011-2012,active,D,2.875,4,140.243902439
 IAN.WHITE,DET,2012-2013,active,D,2.875,7,245.426829269
 IIRO.PAKARINEN,EDM,2014-2015,active,F,0.925,19,214.329268293
 IIRO.PAKARINEN,EDM,2015-2016,active,F,0.9,3,32.926829268
 IIRO.PAKARINEN,EDM,2016-2017,active,F,0.725,56,495.12195122
 ILKKA.PIKKARAINEN,NJD,2009-2010,active,F,0.5,3,18.292682927
 ILYA.BRYZGALOV,ARI/PHX,2010-2011,active,G,4.25,5,259.146341463
 ILYA.BRYZGALOV,EDM,2013-2014,active,G,2.266234,6,165.822
 ILYA.BRYZGALOV,PHI,2011-2012,active,G,5.667,5,345.54878048800003
 ILYA.KOVALCHUK,NJD,2011-2012,active,F,6.667,5,406.524390244
 ILYA.KOVALCHUK,NJD,2012-2013,active,F,6.667,11,894.353658537
 ILYA.KOVALCHUK,WPG/ATL,2009-2010,active,F,6.389,6,467.487804878
 J.C..LIPON,WPG/ATL,2015-2016,active,F,0.72,12,105.365853659
 J.P..DUMONT,NSH,2009-2010,active,F,4,8,390.24390244
 J.P..DUMONT,NSH,2010-2011,active,F,4,1,48.780487805
 J.T..BROWN,TBL,2013-2014,active,F,0.874125,2,21.320121951
 J.T..BROWN,TBL,2014-2015,active,F,0.95,4,46.341463415
 J.T..BROWN,TBL,2015-2016,active,F,0.95,2,23.170731707
 J.T..BROWN,TBL,2016-2017,active,F,1.25,13,198.17073170700002
 J.T..BROWN,TBL,2017-2018,active,F,1.25,3,45.731707317
 J.T..COMPHER,COL,2017-2018,active,F,1,13,158.536585365
 J.T..MILLER,NYR,2012-2013,active,F,1.244,2,30.341463415
 J.T..WYMAN,TBL,2011-2012,active,F,0.525,9,57.62195122
 JACK.EICHEL,BUF,2015-2016,active,F,3.775,1,46.036585366
